bs_p,bs_r,bs_f
58.330000000000005,59.27,58.8
54.47,57.879999999999995,56.120000000000005
87.06,70.24000000000001,77.75
79.94,77.25999999999999,78.58000000000001
83.23,67.56,74.58
75.18,72.55,73.83999999999999
74.18,64.94,69.25
74.69,67.15,70.72
53.86,52.51,53.18000000000001
60.650000000000006,56.55,58.53
59.830000000000005,59.519999999999996,59.68
69.32000000000001,62.46000000000001,65.71000000000001
64.87,62.59,63.71
70.8,61.29,65.7
84.22,62.239999999999995,71.58
63.339999999999996,59.86,61.56
71.34,66.10000000000001,68.62
65.38000000000001,62.529999999999994,63.92
71.56,63.92,67.52
64.87,54.779999999999994,59.4
64.99000000000001,62.419999999999995,63.68000000000001
71.00999999999999,64.92,67.83
66.0,59.61,62.63999999999999
84.35000000000001,72.96000000000001,78.24
59.230000000000004,54.54,56.79
65.28,51.55,57.60999999999999
52.18000000000001,58.53,55.169999999999995
58.68,56.489999999999995,57.57
60.940000000000005,57.53,59.19
65.14999999999999,61.809999999999995,63.43
72.97,65.32,68.93
78.21000000000001,66.53,71.89999999999999
61.309999999999995,61.7,61.51
71.28,63.01,66.89
50.46000000000001,52.07000000000001,51.24999999999999
56.8,59.599999999999994,58.17
60.91,53.959999999999994,57.220000000000006
49.2,52.370000000000005,50.73
75.27000000000001,66.64999999999999,70.7
61.63999999999999,61.67,61.650000000000006
71.97,59.81999999999999,65.33
59.88,65.69,62.64999999999999
64.36,56.49999999999999,60.17
67.49000000000001,65.41,66.43
54.35,60.760000000000005,57.37
70.66,60.23,65.03
74.86,65.36999999999999,69.8
64.07000000000001,54.42,58.85
82.50999999999999,67.92,74.5
59.43000000000001,57.45,58.42
67.61,62.79,65.11
53.93,62.6,57.940000000000005
52.66,55.730000000000004,54.15
56.63,56.65,56.64
72.88,67.69,70.19
54.94,53.11,54.010000000000005
54.379999999999995,56.38999999999999,55.37
70.04,62.11,65.84
70.45,63.7,66.91
59.519999999999996,67.81,63.39
72.2,64.8,68.30000000000001
77.49000000000001,69.27,73.15
57.29,52.33,54.7
59.14,58.19,58.660000000000004
70.91,62.71,66.55
63.080000000000005,63.339999999999996,63.21
87.05000000000001,78.5,82.55
63.51,59.61,61.5
65.66,65.4,65.53
84.33,77.31,80.67
69.88,78.25999999999999,73.83999999999999
85.35000000000001,86.4,85.87
69.58,64.13,66.75
50.29,52.410000000000004,51.33
66.79,61.14000000000001,63.839999999999996
62.22,55.910000000000004,58.89
53.010000000000005,60.73,56.61000000000001
73.3,60.209999999999994,66.12
58.06,59.72,58.879999999999995
62.019999999999996,58.01,59.95
61.19,63.690000000000005,62.41
53.44,56.67,55.010000000000005
56.61000000000001,59.830000000000005,58.17
63.980000000000004,59.38,61.6
59.099999999999994,57.84,58.46
69.69,60.5,64.77000000000001
54.690000000000005,53.779999999999994,54.230000000000004
58.34,57.8,58.07
87.81,79.88,83.66
76.11,62.970000000000006,68.92
69.51,60.760000000000005,64.84
66.82000000000001,55.15,60.42999999999999
70.75,63.18,66.75
67.36,68.89,68.11
56.93,55.19,56.04
90.02,84.8,87.33
83.97,69.71000000000001,76.18
72.25,60.73,65.99000000000001
60.28,59.75,60.01
79.25,78.36,78.8
54.08,53.300000000000004,53.690000000000005
65.89,66.41,66.14999999999999
66.45,75.26,70.58
85.82,72.76,78.75999999999999
63.27,57.32000000000001,60.150000000000006
51.29,56.08,53.580000000000005
69.32000000000001,66.23,67.74
74.96000000000001,67.67,71.13000000000001
57.269999999999996,55.63,56.44
56.10000000000001,51.629999999999995,53.769999999999996
72.38,65.67,68.86
68.26,63.12,65.59
55.61000000000001,53.21,54.379999999999995
62.870000000000005,59.309999999999995,61.040000000000006
49.0,56.010000000000005,52.27
63.79,68.84,66.22
65.46,63.080000000000005,64.24
68.42,62.41,65.28
67.5,63.83,65.61
75.42999999999999,63.800000000000004,69.13
72.00999999999999,66.06,68.91000000000001
52.370000000000005,58.309999999999995,55.17999999999999
72.14,63.59,67.60000000000001
58.26,60.51,59.36
55.50000000000001,70.95,62.28
67.45,60.49,63.78
64.91,64.57000000000001,64.74
74.36,58.81999999999999,65.68
53.910000000000004,52.52,53.2
74.75,63.1,68.43
72.00999999999999,60.42999999999999,65.71000000000001
74.21,62.57,67.89
74.08,65.06,69.28
67.08,61.21,64.01
56.93,60.809999999999995,58.809999999999995
65.2,65.11,65.14999999999999
68.77,55.85,61.63999999999999
70.71,66.25999999999999,68.41000000000001
82.69,66.06,73.44000000000001
67.83,62.46000000000001,65.03
81.2,72.37,76.53
65.22,59.17,62.050000000000004
70.95,60.79,65.48
80.39,73.54,76.81
70.54,63.18,66.66
53.83,58.919999999999995,56.26
67.19000000000001,58.57,62.59
72.82,67.49000000000001,70.05
66.17,65.39,65.78
61.94,61.22,61.58
59.809999999999995,63.62,61.660000000000004
52.87,64.63,58.160000000000004
55.98,51.580000000000005,53.690000000000005
59.28,56.39999999999999,57.8
63.44,59.4,61.35
70.26,59.150000000000006,64.23
51.99,53.900000000000006,52.93
62.81,62.68,62.739999999999995
75.56,73.19,74.36
64.34,59.11,61.62
53.61,59.41,56.36
60.050000000000004,58.76,59.4
88.72,81.2,84.8
67.32000000000001,61.370000000000005,64.21
59.78,58.10999999999999,58.93000000000001
81.97,70.91,76.03999999999999
59.13,61.870000000000005,60.47
62.93,60.809999999999995,61.86000000000001
87.01,67.66,76.13
57.35,60.78,59.01
68.21000000000001,62.03999999999999,64.98
