,file,name,r1_p,r1_r,r1_f,r2_p,r2_r,r2_f,rL_p,rL_r,rL_f
0,/home/fatimamh/Documents/ssr_results/fine_tuned/wiki/mbart/rouge.csv,ft,30.807761106780895,25.643425565081667,25.995960639127055,10.291829696024884,8.509097817614915,8.54727786438032,23.62949922057666,19.646120420888472,19.80227396726411
1,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mbart/bm/rouge.csv,ssr-bm,31.507708495713093,25.688205378020186,26.21280007794221,10.979590802805888,8.793595089633643,8.920958690568934,24.347702650038837,19.717287607170665,20.05364964925946
2,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mbart/ps/rouge.csv,ssr-ps,31.65109898674959,26.128819173811245,26.476383476227568,10.92419134840213,8.877907248635976,8.94525915822286,24.350393608729423,20.001227591582133,20.189392049883025
3,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mbart/rd/rouge.csv,ssr-rd,31.835440374123067,26.153396336710735,26.646445830085685,11.096938815276683,8.847190179267296,9.03443686671864,24.454873343725517,19.929183554169875,20.25823070927506
4,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mbart/st/rouge.csv,ssr-st,31.15426149649237,26.256065861262577,26.53744154325797,10.694195245518259,8.89383086515976,8.92285463756818,23.92210054559619,20.09986360093523,20.214438815276573
