sari
31.152855366038672
31.45573743338792
31.923656874291645
33.21383027218811
30.210147006712475
30.543759273352517
31.833447973307987
29.832929563851323
34.779245305561254
27.35735694763644
31.62196338014367
31.16757712485228
24.662645100068225
30.186114791447018
33.496587554080364
25.673814114082212
29.201457656893542
36.21064519339682
33.691750679296554
32.676059507155934
28.90385178488885
30.476025140252496
30.36250904165486
33.11554994426326
30.16741725891227
31.08670556520971
30.81803297765624
29.714255113746386
29.811971480395588
31.04315782273502
35.228316377223386
32.671344148821674
30.419857052376216
30.862168302558274
26.408288424514666
27.5764973271118
34.25064397254097
30.36856317286933
30.575313482490234
30.243308964637116
31.532336042221015
31.35485387639599
25.773477069567125
29.535259263359997
29.087949759310032
29.872021305112085
32.766444267660304
30.86664327610018
31.241349920910906
31.568335653106033
30.196965606657738
34.67317371901235
31.123032329457885
33.056446044607924
30.480045463455536
31.35186953497432
33.568533053303554
29.331417696830126
33.78250422635982
28.30042011047042
29.083223892767407
28.340764922541968
31.12217308509057
30.241686648154893
30.179307472480627
30.291846615366318
33.07306107147389
30.082752975488823
35.17431593440272
31.684776777058023
32.222034538535866
32.02773949774251
31.819585488295083
31.700758061410056
30.291997518688557
32.20682171978373
31.471311431259146
30.27320237347031
30.34965071950034
25.370930061896434
30.84090223801062
26.72855890105399
29.575893210096233
29.977886268890742
30.950661005690232
29.339300102864264
31.818033183781118
30.192466326724833
30.521465944754794
31.394592020820205
30.971428074087004
30.8213417689848
29.618493404067408
29.97812436769883
30.274226308666492
32.271305875477324
29.835842510654487
30.862590261807306
30.45601521890698
30.670244603193552
32.81167677012975
29.493319367410237
30.190266174116864
29.802941575272023
34.53824016862438
32.37088930857665
29.696992004163437
32.181815592230556
31.62825423212584
35.62194300649787
29.874875276429417
29.752226867283486
30.55207042586856
30.321275689947814
31.790111509451364
31.947383607604717
31.098779868095434
31.31279940981773
32.043801962219995
29.864812109770174
31.216040705781918
30.594713152542557
29.5773855326755
29.136076251234687
31.950230194638134
31.090513279437943
30.226551630995473
31.339745828445004
30.26375439810975
29.4436648802754
29.680822008055763
31.187061627464946
32.159221746798
29.26102231811881
31.227826325661063
30.650797270861435
31.210045320674823
31.131285623061068
30.897846239515363
34.874613407168
30.69481884399579
