,file,name,bleu,p,bp,lr,rl,pl
0,/home/fatimamh/Documents/ssr_results/fine_tuned/wiki/mbart/bleu.csv,ft,0.04493579501169139,,0.7331043966263203,0.9941109535441133,59.22739672642245,50.24863600935308
1,/home/fatimamh/Documents/ssr_results/ssr/wiki/mbart/bm/bleu.csv,ssr-bm,0.0606065081839438,,0.4854059373677817,0.7357242548339515,78.40841777084957,44.048519095869054
2,/home/fatimamh/Documents/ssr_results/ssr/wiki/mbart/ps/bleu.csv,ssr-ps,0.05981017147310984,,0.48418110105659024,0.7350182540610167,78.40841777084957,43.84742790335152
3,/home/fatimamh/Documents/ssr_results/ssr/wiki/mbart/rd/bleu.csv,ssr-rd,0.06054249805144198,,0.4787546747427723,0.7353983206724597,78.40841777084957,43.48168355416991
4,/home/fatimamh/Documents/ssr_results/ssr/wiki/mbart/st/bleu.csv,ssr-st,0.05902677318784106,,0.47958969595160045,0.7421262245365529,78.40841777084957,43.89692127825409
