,file,name,bleu,p,bp,lr,rl,pl
0,/home/fatimamh/Documents/ssr_results/fine_tuned/wiki/mt5/bleu.csv,ft,0.03156921278254084,,0.5763733092282266,0.8026255830091463,56.553585346843334,39.00058456742011
1,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mt5/bm/bleu.csv,ssr-bm,0.029950915822291476,,0.5713821798865312,0.7878263176197584,56.553585346843334,38.71122369446609
2,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mt5/ps/bleu.csv,ssr-ps,0.03541899844115347,,0.5625890499863655,0.780194179547114,56.553585346843334,38.04676539360873
3,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mt5/rd/bleu.csv,ssr-rd,0.03618495713172247,,0.5656836501507326,0.7870153341468343,56.553585346843334,38.28604832424006
4,/home/fatimamh/Documents/ssr_results/component/se_re/wiki/mt5/st/bleu.csv,ssr-st,0.03295945050662512,,0.5978472994079098,0.8210000631475524,56.553585346843334,40.01032735775526
