ms
0.0945
0.0538
0.0642
0.0392
0.0781
0.0661
0.0718
0.0155
0.0838
0.0929
0.0866
0.13
0.0772
0.0441
0.1391
0.0773
0.086
0.0803
0.0683
0.0611
0.107
0.0797
0.0295
0.0216
0.0923
0.0222
0.0464
0.0819
0.1138
0.0549
0.0678
0.0655
0.0808
0.0714
0.0233
0.0761
0.0866
0.0142
0.0733
0.108
0.051
0.0653
0.0913
0.0431
0.0326
0.0384
0.0576
0.0666
0.0312
0.0844
0.0638
0.0906
0.0744
0.0394
0.0454
0.0338
0.0783
0.1294
0.0536
0.0364
0.0768
0.0738
0.1012
0.0468
0.1099
0.1142
0.0464
0.0509
0.0767
0.0615
0.0169
0.0763
0.0836
0.0828
0.0483
0.0422
0.0929
0.07
0.0716
0.0647
0.0549
0.0297
0.0929
0.0421
0.0871
0.0542
0.0893
0.0917
0.0663
0.0399
0.0699
0.0568
0.0444
0.0469
0.0826
0.0777
0.0217
0.0915
0.085
0.0805
0.0772
0.0569
0.0849
0.0599
0.1148
0.0237
0.0312
0.0674
0.0638
0.0793
0.0222
0.0664
0.0545
0.0549
0.0775
0.022
0.035
0.088
0.056
0.0593
0.0556
0.0544
0.055
0.0332
0.0648
0.0421
0.0577
0.0301
0.0684
0.049
0.0986
0.0393
0.0613
0.0804
0.07
0.0432
0.0285
0.0691
0.0604
0.0424
0.1195
0.0833
0.0416
0.0397
0.0808
0.0337
0.051
0.0608
0.0742
0.1533
0.0737
0.0503
0.0074
0.0321
0.0747
0.0871
0.057
0.0
0.0567
0.0375
0.0805
0.0146
0.0395
0.1328
0.0701
0.1332
0.1188
0.0992
0.0642
0.0493
0.0398
0.0861
0.0505
0.0575
0.07
0.1189
0.0946
0.0585
0.0599
0.0515
0.094
0.0367
0.122
0.0296
0.0792
0.0288
0.0822
0.0632
0.0825
0.0938
0.0598
0.0612
0.0209
0.0303
0.0621
0.0718
0.0912
0.026
0.0235
0.0577
0.1092
0.046
0.0822
0.0426
0.0831
0.0449
0.0788
0.0992
0.0861
0.0536
0.0542
0.0972
0.1535
0.0304
0.1108
0.0506
0.0805
0.0787
0.0444
0.0385
0.0892
0.0662
0.0791
0.0909
0.0872
0.1113
0.0758
0.0208
0.0085
0.0719
0.1078
0.0658
0.0938
0.092
0.0951
0.0714
0.0284
0.0296
0.0391
0.0633
0.0727
0.0211
0.0311
0.0324
0.0616
0.1028
0.0639
0.0217
0.0367
0.0591
0.1066
0.0857
0.0832
0.0737
0.0669
0.0576
0.1085
0.0603
0.0725
0.0643
0.0295
0.046
0.037
0.0842
0.0806
0.0678
0.0798
0.0734
0.0592
0.0319
0.0303
0.0887
0.0765
0.0287
0.0296
0.0546
0.0226
0.0534
0.1102
0.116
0.0639
0.0462
0.0407
0.0576
0.0529
0.0522
0.0624
0.1029
0.0596
0.081
0.093
0.0919
0.0469
0.0655
0.0886
0.0434
0.0737
0.055
0.076
0.0928
0.08
0.0306
0.1032
0.0915
0.078
0.0945
0.0698
0.0622
0.0499
0.0468
0.0437
0.1045
0.0885
0.0765
0.0655
0.0756
0.0285
0.046
0.0825
0.0609
0.0437
0.0313
0.1184
0.0713
0.0145
0.0781
0.0438
0.1132
0.1438
0.0552
0.0688
0.0742
0.0871
0.0405
0.0429
0.0909
0.0342
0.0532
0.1016
0.0248
0.0457
0.1321
0.1189
0.0615
0.0254
0.0289
0.0943
0.0
0.098
0.0863
0.0218
0.0705
0.0776
0.0878
0.0998
0.0304
0.0996
0.061
0.0289
0.0655
0.0838
0.036
0.0744
0.0234
0.085
0.04
0.0844
0.0382
0.0475
0.0957
0.0563
0.0462
0.1489
0.0801
0.0475
0.0478
0.0368
0.0453
0.0663
0.1796
0.0816
0.0831
0.0503
0.0387
0.0565
0.0464
0.0685
0.0235
0.0668
0.0483
0.0949
0.1396
0.0384
0.0524
0.0584
0.0733
0.058
0.0538
0.0712
0.0882
0.1014
0.1396
0.0699
0.137
0.1007
0.0451
0.0649
0.0943
0.1365
0.0743
0.0776
0.0311
0.0469
0.0655
0.0486
0.0407
0.0628
0.0361
0.1091
0.0814
0.074
0.0512
0.1354
0.0367
0.1014
0.0548
0.0659
0.0495
0.0376
0.1089
0.0528
0.031
0.114
0.0659
0.0399
0.1062
0.0536
0.0587
0.0854
0.09
0.132
0.1082
0.0658
0.048
0.0588
0.0466
0.0691
0.0396
0.0774
0.1054
0.0875
0.0693
0.1043
0.1222
0.0781
0.0592
0.0816
0.1029
0.037
0.0464
0.0216
0.0682
0.0221
0.0295
0.0768
0.0375
0.0519
0.0325
0.0717
0.0514
0.0547
0.0823
0.0694
0.0804
0.088
0.0745
0.1264
0.0747
0.0794
0.0382
0.0679
0.0742
0.0223
0.0779
0.0503
0.0948
0.0395
0.0695
0.1157
0.0315
0.1191
0.0279
0.0735
0.096
