ms
0.1118
0.4983
0.0767
0.5276
0.1385
0.2461
0.2371
0.9999
0.8857
0.5062
0.1705
0.2012
0.7182
0.3603
0.1109
0.7783
1.0
0.3691
0.1587
0.7515
0.2957
0.888
0.1928
0.209
0.1015
0.0989
0.6702
0.8843
0.1526
0.0507
0.1823
0.2333
0.2558
0.2895
0.1783
0.1266
0.2457
0.0485
0.3901
0.6249
0.564
0.1779
0.3754
0.8575
0.2438
0.4899
0.3194
0.2568
0.5124
0.1381
0.1887
0.4044
0.0742
0.0881
0.1214
0.3987
0.1661
0.1094
0.3269
0.1479
0.4709
0.5506
0.0551
0.4599
0.2139
0.0673
0.2037
0.2281
0.2517
0.0949
0.1914
0.0978
0.3604
0.5247
0.9203
0.4699
0.3146
0.5331
0.5982
0.2128
0.3344
0.1494
0.3749
0.1861
0.0928
0.1415
0.4334
0.3469
0.2295
0.3246
0.1805
0.1765
0.1876
0.1625
0.3889
0.2801
0.177
0.1639
0.3505
0.1828
0.0572
0.0771
0.2063
0.7367
0.256
0.3524
0.1712
0.0721
0.0367
0.5163
0.0886
0.2312
0.1509
0.1553
0.2015
0.0426
0.2598
0.3895
0.5963
0.8279
0.4748
0.9999
0.1827
0.3092
0.1255
0.0427
0.0912
0.0914
0.1563
0.1454
0.3345
0.0797
0.2607
0.5237
0.1348
0.177
0.1344
0.5197
0.1467
0.4985
0.127
0.0895
0.0634
0.1492
0.268
0.1929
0.1403
0.6146
0.1518
0.2706
0.108
0.1653
0.162
0.2276
0.3671
0.2796
0.1165
0.7934
0.1394
0.2764
0.047
0.2635
0.5451
0.0943
0.2955
0.2163
0.175
0.0868
0.0978
0.3071
0.2345
0.2421
0.1025
0.4295
0.1578
0.2193
0.1739
0.4487
0.1173
0.2147
0.2125
0.0811
1.0
0.2208
0.1345
0.8325
0.8493
0.9653
0.1703
0.1785
0.1496
0.1459
0.0837
0.1586
0.2092
0.2596
0.571
0.1799
0.129
0.0675
0.1316
0.1391
0.258
0.5493
0.7213
0.2145
0.1339
0.1983
0.5033
0.1033
0.1884
0.906
0.5409
0.2019
0.1594
0.6515
0.1726
0.1884
0.8477
0.4466
0.1651
0.1323
0.1354
0.1192
0.2072
0.4206
0.3132
0.1137
0.2469
0.1354
0.1381
0.1124
0.1686
0.0686
0.1491
0.2831
0.5561
0.4613
0.1804
0.0655
0.9977
0.207
0.1956
0.254
0.05
0.1374
0.6816
0.2079
0.1846
0.0455
0.0277
0.1648
0.2915
0.5311
0.3198
0.2341
0.1028
0.1134
0.7146
0.5593
0.1021
0.1846
0.1247
0.4095
0.1728
0.1085
0.457
0.9467
0.1158
0.1759
0.1266
0.0518
0.0802
0.1019
0.3525
0.1062
0.0862
0.3226
0.6784
0.2542
0.131
0.5292
0.1849
0.1028
0.7575
0.1437
0.0355
0.1278
0.0868
0.1378
0.1469
0.9276
0.2513
0.2485
0.2776
0.169
0.0409
0.1111
0.144
0.2428
0.128
0.177
0.3523
0.5664
0.1106
0.1513
0.1446
0.1366
0.1188
0.2291
0.9384
0.4441
0.1726
0.1689
0.1534
0.2972
0.1084
0.1648
0.4857
0.303
0.1723
0.3212
