ms
0.0436
0.1485
0.0408
0.0675
0.0926
0.094
0.0987
0.1133
0.0664
0.0575
0.1166
0.0943
0.1454
0.0904
0.0972
0.0896
0.0754
0.0925
0.0636
0.1248
0.0225
0.0857
0.0911
0.1214
0.1256
0.0849
0.0937
0.0542
0.0395
0.082
0.072
0.0982
0.1001
0.0585
0.0686
0.1135
0.0578
0.0719
0.1175
0.1489
0.0513
0.0956
0.0986
0.0874
0.1083
0.0598
0.0452
0.1197
0.0671
0.0651
0.1568
0.0563
0.0775
0.0514
0.0913
0.0661
0.0743
0.0847
0.0929
0.0542
0.0936
0.1212
0.0716
0.0991
0.0808
0.0503
0.0882
0.06
0.0622
0.0741
0.0599
0.115
0.1137
0.0922
0.0702
0.1099
0.1082
0.0933
0.088
0.0757
0.0595
0.0819
0.0607
0.0457
0.0812
0.0568
0.1498
0.0392
0.088
0.1293
0.0632
0.0589
0.081
0.039
0.0778
0.1085
0.0548
0.1097
0.084
0.0595
0.0679
0.097
0.057
0.0721
0.1017
0.0434
0.0874
0.1169
0.0783
0.113
0.0763
0.0836
0.0408
0.0519
0.0689
0.0841
0.0616
0.07
0.0459
0.1359
0.0894
0.0976
0.1252
0.0948
0.0657
0.1139
0.1257
0.0482
0.0542
0.1044
0.0871
0.0901
0.1059
0.1097
0.0953
0.0377
0.0372
0.1203
0.0928
0.0338
0.0839
0.0942
0.0822
0.0922
0.047
0.102
0.0522
0.1062
0.0655
0.1396
0.1
0.0381
0.1285
0.1066
0.0609
0.1076
0.1123
0.0376
0.0908
0.0551
0.0669
0.0476
0.0954
0.0815
0.0577
0.1004
0.0743
0.0884
0.0631
0.107
0.1087
0.0909
0.1047
0.0704
0.0588
0.0772
0.0614
0.0642
0.0894
0.13
0.1014
0.0524
0.0861
0.1371
0.0562
0.0667
0.0747
0.0738
0.1022
0.0751
0.0982
0.0974
0.0846
0.0746
0.0249
0.0738
0.1123
0.0992
0.0737
0.076
0.049
0.0284
0.0666
0.0499
0.0994
0.0924
0.0918
0.0329
0.1044
0.1121
0.0694
0.0752
0.1519
0.0724
0.0761
0.0705
0.0545
0.1222
0.0639
0.1017
0.0697
0.0891
0.0623
0.068
0.0678
0.1023
0.0463
0.0624
0.0902
0.0711
0.066
0.057
0.0698
0.0571
0.0427
0.1347
0.09
0.0389
0.0986
0.0816
0.0524
0.1538
0.0473
0.0756
0.0944
0.0862
0.1201
0.0842
0.0697
0.098
0.0794
0.0841
0.0304
0.0762
0.0273
0.0838
0.0566
0.0796
0.1124
0.037
0.1159
0.0626
0.0922
0.1049
0.0424
0.0675
0.0758
0.0757
0.0905
0.1126
0.0929
0.0253
0.0947
0.0668
0.1109
0.1275
0.0708
0.0509
0.0449
0.0757
0.1494
0.0482
0.0809
0.055
0.0183
0.0232
0.0803
0.0818
0.1114
0.0741
0.0884
0.0717
0.0804
0.0772
0.0719
0.0859
0.0713
0.0379
0.0679
0.0566
0.1466
0.0561
0.0399
0.0778
0.089
0.0787
0.0662
0.1118
0.0386
0.075
0.1007
0.0659
0.0749
0.0563
0.0955
0.0977
0.0864
0.054
0.0674
0.0915
0.1024
0.0711
0.1102
0.0811
0.095
0.1308
0.0809
0.1127
0.0556
0.0675
0.1057
0.0876
0.0937
0.0844
0.0348
0.0485
0.0423
0.0837
0.16
0.0443
0.1306
0.0528
0.1329
0.0363
0.0382
0.05
0.0622
0.0578
0.0541
0.0373
0.0749
0.1117
0.0341
0.0273
0.0814
0.1067
0.094
0.0815
0.0619
0.0851
0.1139
0.0823
0.1035
0.1155
0.0821
0.1014
0.0496
0.0728
0.0385
0.0864
0.0904
0.0488
0.0819
0.0815
0.0956
0.0514
0.1017
0.0894
0.0711
0.0834
0.0955
0.0837
0.1018
0.041
0.0992
0.1068
0.0828
0.0514
0.0539
0.1245
0.0901
0.0553
0.0492
0.0625
0.0987
0.1061
0.0618
0.0881
0.0895
0.1045
0.0542
0.1056
0.0729
0.0428
0.0789
0.052
0.0649
0.0808
0.0847
0.0841
0.0714
0.0645
0.1103
0.1037
0.0843
0.0953
0.0855
0.0357
0.0676
0.0592
0.0872
0.0666
0.0957
0.132
0.0588
0.1195
0.0529
0.0405
0.1084
0.0925
0.084
0.0962
0.1078
0.0512
0.0831
0.0795
0.1088
0.0675
0.0955
0.1316
0.1315
0.0862
0.093
0.0731
0.0651
0.1187
0.0539
0.0997
0.0816
0.0906
0.1055
0.1002
0.0988
0.1618
0.0778
0.1444
0.1166
0.0757
0.131
0.0308
0.0775
0.0655
0.1
0.0955
0.0654
0.0304
0.0982
0.0723
0.0379
0.0719
0.0534
0.0852
0.0945
0.0788
0.101
0.0811
0.1055
0.0537
0.0885
0.0473
0.094
0.051
0.1002
0.1261
0.104
0.0929
0.1287
0.0787
0.0386
0.0585
0.0907
0.1158
0.0729
0.08
0.0674
0.0508
0.0179
0.0917
0.0971
0.054
0.1063
0.084
0.085
0.1023
0.0815
0.0333
0.0458
0.0887
0.0712
0.087
0.0443
0.1106
0.0953
0.0451
0.0576
0.0954
0.1134
0.08
0.0615
0.0615
0.0759
0.0722
0.0665
0.0672
0.0478
0.119
0.0442
0.0779
0.0949
0.0861
0.1957
0.1071
0.0809
0.1006
0.0885
0.0911
0.1219
0.0955
0.0609
0.1116
0.0535
0.0743
0.0742
0.109
0.1107
0.1318
0.0597
0.057
0.0941
0.0386
0.1118
0.0192
0.0359
0.0783
0.1195
0.075
0.0463
0.1102
0.103
0.1104
0.0894
0.0678
0.0995
0.1049
0.0824
0.0698
0.0747
0.0828
0.0173
0.0956
0.0529
0.1007
0.1067
0.1016
0.0632
0.1908
0.1029
0.133
0.0905
0.0845
0.0778
0.1291
0.1452
0.112
0.0892
0.0435
0.0868
0.064
0.1093
0.1239
0.0887
0.0299
0.1004
0.1072
0.0956
0.0504
0.1026
0.0602
0.1008
0.028
0.0975
0.0657
0.1088
0.0592
0.0483
0.1004
0.0781
