,file,name,bleu,p,bp,lr,rl,pl
0,/home/fatimamh/Documents/ssr_results/fine_tuned/spk/mbart/bleu.csv,ft,0.0007664900662251654,,0.2763089703531619,0.42283673640610864,120.36556291390728,50.72251655629139
1,/home/fatimamh/Documents/ssr_results/ssr/spk/mbart/bm/bleu.csv,ssr-bm,0.012862119205298016,,0.9291347467725747,0.9495970051342814,120.36556291390728,114.00794701986754
2,/home/fatimamh/Documents/ssr_results/ssr/spk/mbart/rd/bleu.csv,ssr-rd,0.012463311258278145,,0.9151798224518962,0.9375809220751304,120.36556291390728,112.57814569536424
3,/home/fatimamh/Documents/ssr_results/ssr/spk/mbart/st/bleu.csv,ssr-st,0.012447086092715233,,0.9260748790884227,0.9524256471656384,120.36556291390728,114.30463576158941
