ms
0.0873
0.0769
0.0722
0.0068
0.0565
0.0395
0.0897
0.0155
0.0751
0.0497
0.0285
0.1159
0.0688
0.0416
0.0314
0.077
0.0975
0.0705
0.1145
0.0833
0.0639
0.0472
0.0386
0.0383
0.1213
0.0365
0.0666
0.0831
0.0654
0.0438
0.0598
0.1016
0.0291
0.1039
0.0553
0.023
0.0561
0.053
0.0069
0.1148
0.0806
0.0862
0.0662
0.0519
0.0389
0.0375
0.0724
0.0987
0.0337
0.0831
0.0902
0.0906
0.0296
0.0471
0.0511
0.0341
0.0525
0.1084
0.0225
0.022
0.07
0.1005
0.0585
0.0402
0.0653
0.1351
0.047
0.0385
0.0379
0.1443
0.0244
0.1092
0.0577
0.0288
0.0634
0.0943
0.0767
0.0651
0.0515
0.0849
0.0268
0.0583
0.0576
0.0502
0.0941
0.0371
0.0365
0.1218
0.0589
0.0699
0.0715
0.0596
0.025
0.0469
0.0401
0.0873
0.0611
0.049
0.093
0.0825
0.0503
0.0812
0.0905
0.0439
0.0745
0.0951
0.0381
0.0397
0.072
0.0793
0.0074
0.1217
0.0312
0.016
0.0572
0.0364
0.0638
0.0598
0.085
0.0519
0.0977
0.1182
0.0587
0.0656
0.0293
0.1274
0.1034
0.0394
0.0597
0.1139
0.0215
0.008
0.0626
0.0705
0.0857
0.074
0.0557
0.0749
0.0146
0.0399
0.0688
0.0679
0.0448
0.0222
0.0339
0.049
0.0423
0.1101
0.0531
0.0688
0.0997
0.0433
0.0284
0.0559
0.0945
0.0614
0.0498
0.045
0.0624
0.0563
0.0299
0.071
0.0892
0.1574
0.0749
0.0817
0.0598
0.0365
0.0455
0.0535
0.0723
0.1052
0.0507
0.1244
0.0568
0.0226
0.0952
0.0859
0.074
0.1238
0.0701
0.0366
0.0472
0.0294
0.0403
0.0407
0.0754
0.1098
0.0991
0.0574
0.0516
0.0819
0.0209
0.0839
0.0332
0.0357
0.0304
0.0725
0.0515
0.0507
0.0143
0.0795
0.0822
0.0284
0.0862
0.045
0.0421
0.0883
0.0811
0.0471
0.0496
0.0328
0.0905
0.0377
0.1162
0.0675
0.0435
0.0625
0.0523
0.0892
0.0871
0.0663
0.0607
0.056
0.0223
0.0429
0.1051
0.0283
0.0085
0.0612
0.0446
0.0436
0.0756
0.0676
0.0878
0.0683
0.1151
0.0369
0.0659
0.1025
0.0297
0.1275
0.0988
0.0335
0.0692
0.0745
0.0363
0.0569
0.0369
0.0788
0.0936
0.0577
0.0219
0.0904
0.0595
0.0567
0.0876
0.0551
0.0654
0.0342
0.0288
0.0303
0.0364
0.0626
0.0776
0.0979
0.0483
0.0687
0.1006
0.0557
0.0526
0.0368
0.0974
0.0699
0.0296
0.0622
0.0728
0.0143
0.1141
0.0874
0.064
0.0159
0.0543
0.0641
0.053
0.0478
0.0881
0.1042
0.135
0.0582
0.1012
0.0364
0.047
0.0898
0.0068
0.0289
0.0541
0.0468
0.0607
0.0076
0.0801
0.0219
0.0504
0.089
0.0749
0.0763
0.0539
0.0962
0.0992
0.0455
0.0438
0.0462
0.0612
0.0828
0.067
0.0836
0.0592
0.0761
0.0495
0.0975
0.0498
0.0371
0.0885
0.077
0.0145
0.0696
0.0219
0.1363
0.1048
0.1078
0.0685
0.0636
0.0679
0.0334
0.0434
0.0904
0.0663
0.0457
0.1039
0.0248
0.0454
0.1373
0.0725
0.0759
0.0254
0.0217
0.0534
0.042
0.0594
0.0949
0.0523
0.0946
0.0464
0.0614
0.0726
0.0639
0.0847
0.0686
0.0604
0.0597
0.0831
0.036
0.0609
0.0532
0.0706
0.0408
0.0406
0.0476
0.0403
0.0231
0.0641
0.062
0.1406
0.0419
0.0475
0.0713
0.0293
0.0356
0.1065
0.0225
0.0811
0.0374
0.0432
0.0766
0.0602
0.0745
0.07
0.0657
0.0718
0.1221
0.0949
0.159
0.0534
0.1208
0.0767
0.0697
0.1004
0.0536
0.0775
0.0799
0.0561
0.135
0.0462
0.0472
0.0302
0.0856
0.0827
0.0833
0.0304
0.0434
0.076
0.0312
0.0403
0.0354
0.032
0.0303
0.0845
0.0709
0.0521
0.0674
0.0507
0.0424
0.0868
0.0515
0.0656
0.0875
0.0375
0.0601
0.0304
0.0365
0.0707
0.0641
0.1
0.0661
0.0476
0.0228
0.0522
0.0982
0.0929
0.0306
0.132
0.1262
0.0671
0.0971
0.0519
0.0616
0.0618
0.0551
0.0796
0.0761
0.1032
0.0365
0.1296
0.1445
0.0599
0.0709
0.0648
0.0745
0.0841
0.0678
0.0359
0.1019
0.0213
0.0477
0.0549
0.045
0.0733
0.0551
0.0589
0.0491
0.0462
0.0394
0.0547
0.0484
0.1116
0.0669
0.0949
0.0877
0.0684
0.065
0.0478
0.0435
0.0613
0.0885
0.0648
0.0973
0.0628
0.0504
0.0674
0.0315
0.0732
0.0279
0.0616
0.076
0.0477
0.0399
0.1048
0.0209
0.0327
0.0327
0.0416
0.083
0.0282
0.0665
0.0851
0.089
0.0507
0.0292
0.0881
0.0638
0.0604
0.0338
0.039
0.0765
0.0793
0.0563
0.0415
0.0759
0.0775
0.051
0.0722
0.0612
0.1238
0.0837
0.0519
0.0809
0.0926
0.0646
0.0402
0.0668
0.1408
0.0661
0.0711
0.0503
0.0614
0.0529
0.1206
0.0528
0.098
0.0146
0.0225
0.0073
0.0473
0.0889
0.0481
0.0636
0.0555
0.0992
0.0856
0.0468
0.0637
0.0778
0.0375
0.0251
0.0952
0.0216
0.0526
0.0967
0.047
0.1012
0.0391
0.0281
0.1016
0.0148
0.0515
0.105
0.0747
0.0608
0.0533
0.0713
0.0234
0.039
0.0386
0.051
0.1254
0.1075
0.025
0.0577
0.0287
0.0452
0.0634
0.065
0.0299
0.0512
0.0737
0.0648
0.0625
0.0524
0.067
0.0403
0.0734
0.0858
0.0504
0.1012
0.0079
0.092
0.1159
0.1401
0.067
0.0671
0.0469
0.0303
0.0238
0.1045
0.0894
0.071
0.0636
0.0153
0.0271
0.0838
0.0751
0.0156
0.066
0.0453
0.044
0.0483
0.0593
0.0491
0.1155
0.0613
0.0835
0.1603
0.0447
0.0599
0.0537
0.1095
0.0655
0.0391
0.0401
0.0564
0.0815
0.036
0.0583
0.0994
0.0425
0.0298
0.0312
0.0282
0.0537
0.0533
0.0755
0.045
0.0886
0.0222
0.0866
0.0708
0.0464
0.0602
0.0523
0.0414
0.0724
0.069
0.0633
0.0935
0.0354
0.035
0.1016
0.0405
0.084
0.0386
0.0459
0.046
0.0907
0.1179
0.047
0.0479
0.0518
0.0794
0.0522
0.081
0.0316
0.0801
0.0718
0.0531
0.093
0.0392
0.0945
0.0808
0.0253
0.0487
0.0241
0.0822
0.0494
0.104
0.1497
0.0411
0.075
0.0975
0.0072
0.0866
0.1009
0.0726
0.1382
0.0826
0.2053
0.0523
0.0672
0.0997
0.0934
0.0399
0.0417
0.042
0.0356
0.0907
0.0759
0.0206
0.0559
0.0317
0.102
0.0571
0.075
0.0676
0.0876
0.0568
0.0762
0.0441
0.0329
0.0863
0.0806
0.0957
0.0917
0.0292
0.0475
0.0395
0.0865
0.0937
0.1248
0.0435
0.0241
0.0281
0.1269
0.0741
0.0316
0.085
0.1255
0.0603
0.0683
0.1031
0.1014
0.0512
0.0718
0.0477
0.0327
0.0481
0.06
0.0723
0.0444
0.0373
0.0878
0.0303
0.022
0.0699
0.0296
0.0423
0.0812
0.0731
0.062
0.1321
0.0681
0.0377
0.0628
0.0155
0.0512
0.0154
0.0989
0.0569
0.0519
0.008
0.0455
0.0662
0.0336
0.0564
0.0538
0.1001
0.0466
0.0669
0.0229
0.0275
0.0637
0.0392
0.1067
0.0821
0.0734
0.0303
0.0677
0.0282
0.1012
0.0427
0.054
0.0489
0.0704
0.042
0.0479
0.0375
0.037
0.075
0.0519
0.064
0.0772
0.0445
0.1264
0.0502
0.0317
0.097
0.0702
0.1176
0.0561
0.0462
0.094
0.0496
0.108
0.101
0.053
0.119
0.1184
0.0389
0.0723
0.0624
0.0538
0.0587
0.0584
0.0588
0.0496
0.0717
0.1037
0.0429
0.0607
0.09
0.0569
0.1171
0.0416
0.0161
0.0829
0.0384
0.0674
0.0208
0.0416
0.052
0.0738
0.1183
0.0519
0.0237
0.0951
0.0683
0.0717
0.0431
0.0456
0.0696
0.0074
0.0418
0.0518
0.074
0.106
0.0454
0.0913
0.0598
0.0523
0.0512
0.102
0.0606
0.0709
0.0966
0.0596
0.031
0.0452
0.0622
0.069
0.0534
0.0442
0.0432
0.0488
0.0
0.0773
0.0926
0.0647
0.042
0.0448
0.0636
0.0579
0.0969
0.0818
0.0879
0.0308
0.105
0.0873
0.0659
0.0957
0.0979
0.0288
0.0318
0.022
0.0462
0.0158
0.0448
0.0633
0.0845
0.0597
0.0669
0.0818
0.0861
0.0613
0.0758
0.0292
0.059
0.0734
0.1034
0.0779
0.0772
0.0314
0.0145
0.0565
0.0317
0.0693
0.093
0.0559
0.0471
0.0392
0.0503
0.0214
0.0599
0.0612
0.1458
0.0882
0.0785
0.0574
0.0956
0.0593
0.0841
0.0475
0.0474
0.1068
0.0945
0.0731
0.0668
0.1062
0.0394
0.0234
0.0441
0.0941
0.0625
0.0595
0.0367
0.076
0.0881
0.046
0.0802
0.0451
0.0545
0.0849
0.0235
0.0089
0.0556
0.1276
0.0528
0.0826
0.0623
0.0799
0.0584
0.0437
0.0745
0.0681
0.066
0.0147
0.0726
0.0432
0.0626
0.0672
0.0873
0.0532
0.1082
0.084
0.0657
0.0436
0.0622
0.0314
0.0668
0.0171
0.1067
0.0333
0.077
0.0153
0.0709
0.1319
0.0707
0.0929
0.0801
0.0289
0.075
0.0704
0.0391
0.036
